CUE,TARGET,root,raw,affix,old,jcn,lsa,fsg,bsg
accept,limp,0.053821236,0.053821236,0.763057452,0.053821236,,,,
accept,listen,0.140470486,0.140470486,0.531901312,0.082517149,,,,
accept,loan,0.215865015,0.215865015,0.642000451,0.174330519,,,,
accept,look,0.106687275,0.106687275,0.858838875,0.057348373,,,,
accept,lose,0.113992764,0.113992764,0.288312021,0.071284797,,,,
accept,loss,0.105089396,0.105089396,0.393749615,0.120658196,,,,
accept,make,0.116308503,0.116308503,0.740889602,0.058154252,,,,
accept,meow,0.055062674,0.052768396,0.509728925,,,,,
accept,mix,0.09466131,0.09466131,0.72389986,0.09466131,,,,
accept,move,0.152051368,0.152051368,0.677499271,0.151679452,,,,
accept,murder,0.189459914,0.189459914,0.803159137,0.19302774,,,,
accept,notice,0.105887483,0.105887483,0.557419819,0.115814429,,,,
accept,oink,0.032969024,0.032969024,0.517808705,,,,,
accept,paint,0.112804069,0.112804069,0.917933524,0.112804069,,,,
accept,pay,0.224523994,0.224523994,0.473155333,0.219541859,,,,
accept,pedal,0.122275633,0.122275633,0.434907013,0.122275633,,,,
accept,pen,0.031546456,0.031546456,0,,,,,
accept,place,0.108585058,0.108585058,0.623113939,0.108585058,,,,
accept,plea,0.154638428,0.151123918,0.638193554,0.154638428,,,,
accept,plead,0.132234567,0.124138573,0.668563194,0.132234567,,,,
accept,pound,0.051799902,0.051799902,0.538333744,,,,,
accept,pour,0.149941643,0.149941643,0.666898028,0.147046744,,,,
accept,preach,0.087288308,0.087288308,0.477396038,0.085243801,,,,
accept,press,0.155417468,0.155417468,0.875713792,0.154561167,,,,
accept,pull,0.097196733,0.097196733,0.669142689,,,,,
accept,punch,0.118294824,0.118294824,0.933712134,0.118294824,,,,
accept,push,0.169323241,0.161961361,0.835844919,0.074600385,,,,
accept,put,0.133153656,0.133153656,0.953771937,0.133153656,,,,
accept,raft,0.059344243,0.059344243,0,,,,,
accept,rake,0.081896793,0.08068096,0.492887262,,,,,
accept,rattle,0.037014248,0.037014248,0.754829412,,,,,
accept,read,0.193824813,0.193824813,0.813325708,0.200799522,,,,
accept,receive,0.193002862,0.190358987,0.755513755,0.193002862,2.676652,0.201879,0.013,0
accept,repair,0.105663776,0.105663776,0.89850374,0.08194338,,,,
accept,request,0.12584284,0.119219533,0.686294602,0.119970011,,,,
accept,return,0.120041401,0.120041401,0.604164851,0.093904395,,,,
accept,ride,0.091381544,0.091381544,0.66656466,0.089055933,,,,
accept,rise,0.092646556,0.092646556,0.94040785,0.072274494,,,,
accept,roast,0.025248983,0.025248983,0,,,,,
accept,run,0.08115452,0.08115452,0.795997006,0.08115452,,,,
accept,saw,0.067908809,0.068194742,0.686751707,,,,,
accept,say,0.159954007,0.150544948,0.769989065,0.159954007,,,,
accept,scream,0.078139902,0.078139902,0.447135974,0.053559955,,,,
accept,screech,0.091205265,0.04830093,0.139568008,,,,,
accept,see,0.070418345,0.070418345,0,,,,,
accept,sell,0.183827613,0.183827613,0.51612477,0.183827613,,,,
accept,send,0.210882276,0.210882276,0.934053743,0.20618672,,,,
accept,sense,0.101197483,0.101717114,0,0.101197483,,,,
accept,shake,0.07642227,0.07642227,0.902541979,,,,,
accept,shave,0.086299025,0.084027998,0.351831911,0.084027998,,,,
accept,shout,0.058907111,0.036422947,0.249880507,,,,,
accept,shovel,0.076457212,0.082604217,0.536693457,0.054270632,,,,
accept,sigh,0.161112292,0.161649335,0.699559301,0.129688943,,,,
accept,sing,0.055836453,0.055836453,0,,,,,
accept,sink,0.074178112,0.074178112,0.473903701,0.059665003,,,,
accept,sit,0.145278876,0.145278876,0.797947183,0.145278876,,,,
accept,slap,0.098912221,0.098912221,0.7315381,0.09765416,,,,
accept,slide,0.082207875,0.082207875,0.581020134,,,,,
accept,smash,0.079939055,0.079939055,0.659321492,0.079939055,,,,
accept,smell,0.063326378,0.063326378,0,0.063326378,,,,
accept,smile,0.101812375,0.102248093,0.825936161,,,,,
accept,smoke,0.093105268,0.093105268,0.246101513,0.093105268,,,,
accept,snap,0.114402776,0.114402776,0.74964152,0.114402776,,,,
accept,sneeze,0.138123632,0.087243771,0.355829997,0.097961998,,,,
accept,sniff,0.056295635,0.05638061,0.821754179,0.05638061,,,,
accept,snore,0.064674839,0.064674839,0.384811698,0.077893874,,,,
accept,sparkle,0.059049728,0.059049728,0.887672066,0.074965302,,,,
accept,speak,0.183314978,0.177204478,0.797701188,0.183314978,,,,
accept,spit,0.082147688,0.082147688,0.747087368,0.082147688,,,,
accept,spray,0.160062259,0.160062259,0.775911174,0.160062259,,,,
accept,squint,0.079200933,0.079200933,0.711659995,,,,,
accept,stab,0.117372986,0.117372986,0.927117643,0.117372986,,,,
accept,stagger,0.048946306,0.048946306,0.202914337,,,,,
accept,stand,0.165872201,0.165872201,0.631057271,0.1635877,,,,
accept,stay,0.049063947,0.049063947,0.188788491,,,,,
accept,step,0.086554865,0.086554865,0.84711745,0.083444087,,,,
accept,stir,0.076551378,0.076551378,0.594754714,0.076551378,,,,
accept,stop,0.212481262,0.212481262,0.695138908,0.212481262,,,,
accept,suggest,0.139417862,0.135748971,0.601525648,0.139417862,,,,
accept,suggestion,0.084709986,0,0,0.084709986,,,,
accept,swallow,0.047550759,0.047550759,0.862662186,,,,,
accept,swerve,0.073324563,0.073324563,0.835703992,0.073324563,,,,
accept,swim,0.086713518,0.086713518,0.731792912,0.086713518,,,,
accept,take,0.131726829,0.132025869,0.958562442,0.132025869,0,0.248665,0.168,0
accept,talk,0.099439576,0.092501931,0.547774334,0.099439576,,,,
accept,taste,0.063146519,0.063146519,0.66671071,,,,,
accept,teach,0.124506541,0.124506541,0.422789037,0.124506541,,,,
accept,tell,0.099078636,0.099078636,0.330722458,,,,,
accept,threat,0.11096138,0.11096138,0.735680784,0.11096138,,,,
accept,threaten,0.116158083,0.116158083,0.721754967,0.116158083,,,,
accept,throw,0.125421725,0.125421725,0.829250583,0.130603992,,,,
accept,tickle,0.162546623,0.162546623,0.738196149,0.162546623,,,,
accept,touch,0.217430588,0.210054696,0.756439812,0.157882257,,,,
accept,trade,0.276346633,0.279879975,0.457495711,0.288072658,,,,
accept,travel,0.183766431,0.183766431,0.805837379,0.182344619,,,,
accept,tremble,0.091225442,0.083084103,0.288775317,,,,,
accept,vomit,0.052020639,0.049282711,0.472178438,,,,,
accept,wade,0.029885348,0.029885348,0.66033818,,,,,
accept,walk,0.069271819,0.069271819,0.326036648,0.069271819,,,,
accept,wander,0.100582575,0.100582575,0.339180267,0.050291288,,,,
accept,want,0.17935393,0.17935393,0.635963001,0.17935393,9.239241,0.240513,0.013,0
accept,warn,0.177735254,0.171606452,0.643325233,0.177735254,,,,
accept,wash,0.051208923,0.051208923,0.545595472,,,,,
accept,watch,0.08300097,0.08300097,0.845909869,,,,,
accept,whine,0.070773822,0.071164841,0.501066731,0.112969984,,,,
accept,whisper,0.066758,0.064932324,0.576559919,0.064567634,,,,
accept,wink,0.116010547,0.116010547,0.984374039,0.062491864,,,,
accept,write,0.162864097,0.162864097,0.926059299,0.08882079,,,,
accept,yawn,0.11249588,0.106485537,0.180758786,0.123338186,,,,
accept,yell,0.131580565,0.131580565,0.744789093,0.161004379,,,,
accomplish,accomplish,1,1,1,,,,,
accomplish,accomplished,0.787420508,0.43572188,0.393359197,,,,,
accomplish,achieve,0.315518064,0.278809269,0,,0,0.579881,0.122,0.076
accomplish,achievement,0.520873081,0.448963591,0.344296074,,,,,
accomplish,ambition,0.325542333,0.196064843,0.04605313,,,,,
accomplish,attain,0.404787634,0.389497164,0,,,,,
accomplish,challenge,0.121009245,0.142192462,0,,,,,
accomplish,construction,0.045023293,0.049634977,0,,,,,
accomplish,diploma,0.195713784,0,0,,,,,
accomplish,done,0.791104058,0.412665185,0,,,,,
accomplish,fill,0.181095244,0.187261172,0,,,,,
accomplish,finalize,0.65284992,0.561268476,0.623045467,,,,,
accomplish,finish,0.259851927,0.192130044,0,,0.115594,0.135325,0.34,0
accomplish,graduate,0.48335488,0.349365034,0,,,,,
accomplish,halt,0.037968414,0.035097229,0,,,,,
accomplish,strategy,0.117693826,0.134848927,0,,,,,
accomplish,success,0.361794318,0.260242686,0.040705601,,,,,
accomplish,teach,0.029012943,0.03409179,0,,,,,
accomplished,accomplished,1,1,1,,,,,
accomplished,achievement,0.318511029,0.174964615,0.258189934,,,,0.068,0
accomplished,build,0.077486391,0,0,,,,,
accomplished,construction,0.048343997,0.035598236,0,,,,,
accomplished,diploma,0.205184558,0,0,,,,,
accomplished,done,0.815773407,0.757484199,0.730132853,,,,0.122,0
accomplished,fill,0.202230045,0.14773421,0,,,,,
accomplished,finalize,0.691897111,0.475746489,0.629411707,,,,,
accomplished,graduate,0.517407896,0.399987007,0.60646537,,,,,
accomplished,halt,0.040768784,0.025171754,0,,,,,
accomplished,succeed,0.355510938,0.136333291,0.176401947,,,,,
accordion,accordion,1,1,1,1,,,,
accordion,airplane,0.060085047,0,0,,,,,
accordion,ascend,0.025458648,0,0,,,,,
accordion,ascent,0.058578463,0,0,,,,,
accordion,bagpipe,0.707768135,0.705206439,0,0.759482267,,,,
accordion,balloon,0.134288385,0.139925865,0,0.116286745,,,,
accordion,banjo,0.597312361,0.542328278,0,0.684485796,,,,
accordion,blouse,0.10444428,0.126984014,0.186214925,0.075005112,,,,
accordion,burp,0.056853065,0.057780961,0,0.071104756,,,,
accordion,bus,0.020795342,0,0,,,,,
accordion,cello,0.635323906,0.61564394,0,0.668435832,,,,
accordion,chime,0.250891847,0.09047913,0,0.280632406,,,,
accordion,chisel,0.01281911,0,0,,,,,
accordion,clang,0.121171046,0.077910384,0,0.106790676,,,,
accordion,clarinet,0.728305407,0.700119721,0.663948548,0.772005021,,,,
accordion,coat,0.074930029,0.116552595,0.173428552,,,,,
accordion,cough,0.056299287,0.052016495,0,,,,,
accordion,crash,0.044025983,0,0,,,,,
accordion,cry,0.006842107,0,0,,,,,
accordion,dishwasher,0.026657807,0.027092888,0,,,,,
accordion,dive,0.03544026,0,0,,,,,
accordion,drill,0.082809799,0.047429829,0,,,,,
accordion,drop,0.012174311,0,0,,,,,
accordion,drum,0.637186003,0.567971159,0,0.652744121,,,,
accordion,ear,0.023259745,0.007879789,0,,,,,
accordion,eject,0.051190803,0,0,,,,,
accordion,empty,0.087297837,0,0,,,,,
accordion,finger,0.036660696,0,0,,,,,
accordion,flute,0.694525421,0.662139625,0.601763257,0.747375524,,,,
accordion,fly,0.131079372,0,0,0.082596524,,,,
accordion,guitar,0.556614119,0.494760894,0,0.595993879,,,,
accordion,gun,0.037290496,0.037899113,0,,,,,
accordion,hammer,0.021255089,0,0,,,,,
accordion,harmonica,0.637808617,0.53274415,0,0.665945506,,,,
accordion,harp,0.662907044,0.601499571,0,0.730602657,,,,
accordion,harpsichord,0.723245308,0.694175072,0,0.751930803,,,,
accordion,hear,0.073467189,0.018805347,0,0.086165809,,,,
accordion,helicopter,0.110959726,0.106233262,0,0.077205978,,,,
accordion,hiccup,0.104739247,0.101144837,0,0.063818854,,,,
accordion,hop,0.064816147,0,0,,,,,
accordion,jacket,0.081575827,0.082907222,0.130641029,0.099308724,,,,
accordion,jeans,0.07127303,0.072436274,0.130547387,0.067895971,,,,
accordion,keyboard_musical,0.559698595,0.42785608,0.593066633,0.571263159,,,,
accordion,listen,0.027330031,0.009258694,0,0.078241236,,,,
accordion,march,0.084666751,0.025663615,0,,,,,
accordion,neck,0.011815819,0,0,,,,,
accordion,oink,0.016392547,0.016660089,0,,,,,
accordion,pants,0.064241042,0.085390115,0.110811466,0.062310255,,,,
accordion,piano,0.713664056,0.662149619,0.74432741,0.764624687,,,,
accordion,pound,0.036580217,0,0,,,,,
accordion,press,0.030103734,0,0,,,,,
accordion,rake,0.020279502,0,0,,,,,
accordion,rattle,0.035207414,0,0,,,,,
accordion,razor,0.152560533,0,0,,,,,
accordion,rise,0.093787202,0,0,,,,,
accordion,saxophone,0.687454167,0.637477297,0.632270287,0.735735409,,,,
accordion,shirt,0.089446645,0.11901217,0.172120431,,,,,
accordion,shoulder,0.022844465,0,0,,,,,
accordion,sigh,0.055262038,0.056351181,0,,,,,
accordion,sing,0.370971043,0.082602147,0,0.504375276,,,,
accordion,slap,0.020771763,0,0,,,,,
accordion,smash,0.017921147,0,0,,,,,
accordion,snap,0.077491789,0.025135062,0,0.067537513,,,,
accordion,sneeze,0.080865025,0.085582733,0,0.085537154,,,,
accordion,snore,0.06189564,0.062905835,0,0.050984739,,,,
accordion,speak,0.013561842,0,0,,,,,
accordion,steam,0.039250157,0,0,,,,,
accordion,stereo,0.268757802,0.071167111,0,0.279724735,,,,
accordion,sweater,0.042800179,0,0,,,,,
accordion,throw,0.069924243,0,0,,,,,
accordion,toothbrush,0.021075412,0,0,,,,,
accordion,train,0.026681494,0,0,,,,,
accordion,trombone,0.667229163,0.637194851,0,0.710718479,,,,
accordion,trousers,0.081038319,0.082360941,0.111504032,0.102396158,,,,
accordion,truck,0.021775964,0,0,,,,,
accordion,trumpet,0.646002458,0.605416769,0,0.658528623,,,,
accordion,tuba,0.647193576,0.637319769,0,0.654839547,,,,
accordion,vest,0.085130022,0.097232903,0.151846103,0.062106931,,,,
accordion,violin,0.509576436,0.43433454,0,0.661074465,,,,
accordion,whistle,0.09580136,0.097364929,0,0.091262098,,,,
account,account,1,1,1,1,,,,
account,affair,0.290395024,0.169347657,0.315863766,,,,,
account,associate,0.16549658,0.12993862,0.134218873,,,,,
account,banker,0.456691771,0.474376124,0,,,,,
account,budget,0.321641032,0.370301117,0,,,,,
account,buy,0.212459698,0.246288568,0,0.06116339,,,,
account,card,0.060078858,0.043427085,0,0.136338389,,,,
account,cash,0.272636581,0.291250304,0,0.167781628,,,,
account,check,0.361700632,0.363307505,0.140560436,0.387746991,,,,
account,checking,0.394321077,0.374577574,0,0.26394319,,,0.035,0.44
account,demand,0.033196337,0.031114644,0,,,,,
account,deposit,0.480401503,0.491728799,0,,,,,
account,diary,0.319432795,0.270897992,0.20306614,0.320418144,,,,
account,economy,0.374352661,0.368399314,0,,,,,
account,employer,0.077748584,0.109125531,0,,,,,
account,essay,0.232522448,0.175186746,0,,,,,
account,financial,0.38365998,0.37532398,0,0.266729089,,,,
account,fund,0.406492307,0.426470488,0,,,,,
account,history,0.152883708,0.108311808,0.116953404,,,,,
account,investor,0.367014319,0.367414244,0,0.288162222,,,,
account,invite,0.098333822,0.044592102,0,0.096630625,,,,
account,journal,0.209810886,0.125914915,0,,,,,
account,lend,0.053112573,0.057536347,0,,,,,
account,loan,0.285618185,0.301679717,0,0.06735941,,,,
account,mortgage,0.169041079,0.18935694,0,,,,,
account,news,0.17843151,0.134639348,0,0.16336373,,,,
account,pay,0.188613349,0.218558676,0,,,,,
account,sell,0.169081436,0.195546912,0,0.064884573,,,,
account,send,0.023561456,0.019070999,0,0.075511261,,,,
account,teller,0.494068901,0.480007642,0.246843877,,,,,
account,trade,0.05741218,0.062989279,0,,,,,
account,vault,0.255622221,0.26538607,0,0.121002825,,,,
accumulate,accumulate,1,1,1,,,,,
accumulate,acquire,0.075243367,0.074773243,0,,10.579212,0.084293,0.026,0.041
accumulate,broom,0.067242942,0.067430286,0,,,,,
accumulate,call,0.034267883,0.031662022,0,,,,,
accumulate,dustpan,0.165665997,0.145774664,0,,,,,
accumulate,gathering,0.210419562,0.141604238,0.095831485,,,,,
accumulate,get,0.046829291,0.050767308,0,,,,,
accumulate,rake,0.203571247,0.2138023,0,,,,,
accumulate,smell,0.032124628,0.029602173,0,,,,,
accumulative,accumulative,1,1,1,1,,,,
accumulative,addition,0.230155884,0.140508543,0.11072033,0.222934817,,,,
accumulative,again,0.244319449,0.286577558,0,0.202389868,,,,
accumulative,attendance,0.33938393,0.373415225,0,,,,,
accumulative,bound,0.270013501,0.344169814,0,,,,,
accumulative,coat,0.147524614,0.162208372,0,,,,,
accumulative,combine,0.313020425,0.287654678,0,,,,,
accumulative,decoration,0.348520054,0.308759468,0.340206909,,,,,
accumulative,early,0.39363106,0.427578986,0,0.296674851,,,,
accumulative,extension,0.415466242,0.347290995,0.219178502,,,,,
accumulative,gathering,0.299109624,0.341972147,0,,,,,
accumulative,hours,0.300727654,0.346154691,0,0.293876293,,,,
accumulative,increase,0.370987709,0.309297179,0.088852332,0.287098711,,,,
accumulative,integrate,0.284656673,0.254057291,0,,,,,
accumulative,modern,0.328615983,0.327500147,0,0.291560473,,,,
accumulative,often,0.341177175,0.302808051,0,0.257412362,,,,
accumulative,rake,0.07173577,0.078363205,0,,,,,
accumulative,spend,0.244713934,0.280321096,0,,,,,
accumulative,stumble,0.169377285,0.198939266,0,,,,,
accumulative,sum,0.390023678,0.255886013,0.444500444,,,,,
accumulative,sunrise,0.179732664,0.20008625,0,,,,,
accumulative,vest,0.073585873,0.082397987,0,0.054532127,,,,
accurate,accurate,1,1,0,1,,,,
accurate,answer,0.332012102,0.290061035,0,0.244130701,,,,
accurate,aright,0.590840102,0.479813252,0,,,,,
accurate,exact,0.631616768,0.659644842,0,0.687598781,,,0.027,0
accurate,precise,0.439493258,0.446473847,0,0.399117251,,,0.134,0.167
accurate,righteous,0.433739124,0.436019072,0,,,,,
accurate,specific,0.45936875,0.49941734,0,0.186339065,,,,
accurate,TRUE,0.262835002,0.272163898,0,0.159339852,,,0.04,0
accurate,unjust,0.182062014,0.21276865,0,,,,,
accurate,wrong,0.618766788,0.315615658,0,0.319586457,,,0.013,0
accuse,accuse,1,1,1,1,,,,
accuse,attorney,0.202465575,0.129435454,0,,,,,
accuse,judge,0.180116844,0.168655658,0,0.197043945,12.089559,0.404007,0.023,0
accuse,jury,0.091348828,0.094674998,0,,,,,
accuse,justice,0.14963722,0.139549979,0,,,,,
accuse,lawsuit,0.194096882,0.119691286,0,0.265713755,,,,
accuse,lawyer,0.178021438,0.179579101,0,0.117719549,,,0.03,0
ace,ace,1,1,1,,,,,
ace,card,0.098411451,0.107361027,0,,,,,
ace,cards,0.559130939,0.545991405,0,,13.624349,0.035179,0.303,0
ace,catcher,0.075438211,0,0,,,,,
ace,flute,0.076922786,0,0.026027863,,,,,
ace,joker,0.677802994,0.627221431,0.458394392,,,,,
ace,stereo,0.108781168,0.127709012,0,,,,,
ache,ache,1,1,1,1,,,,
ache,acquire,0.030229209,0.030229209,0.190570743,,,,,
ache,admit,0.058948312,0.058948312,0.297416266,0.052362891,,,,
ache,advise,0.033785587,0.033785587,0.180088383,,,,,
ache,ankle,0.149055928,0.149055928,0,0.122399557,,,,
ache,approach,0.063328046,0.063328046,0.370718475,0.055272893,,,,
ache,argue,0.063191863,0.063593085,0.340108512,0.061344664,,,,
ache,arm,0.239068154,0.239068154,0,0.240230961,,,,
ache,arrival,0.057997294,0.057997294,0.242364604,0.056047181,,,,
ache,arrive,0.02583212,0.02583212,0.193320573,,,,,
ache,artichoke,0.017574991,0.017574991,0,,,,,
ache,ascend,0.013553677,0.013553677,0.102597835,,,,,
ache,ask,0.034515231,0.034515231,0.164750894,,,,,
ache,axe,0.015340589,0.015701028,0,,,,,
ache,bake,0.007123548,0.007123548,0,,,,,
ache,beak,0.022161809,0.022161809,0,,,,,
ache,bean,0.011236664,0.011236664,0,,,,,
ache,bear,0.020478013,0.020478013,0,,,,,
ache,bend,0.052568128,0.052568128,0.267123301,,,,,
ache,bicycle,0.052739313,0.052739313,0.317063244,0.058688116,,,,
ache,bleed,0.408552221,0.408552221,0.550688792,0.44670574,,,,
ache,blend,0.026257665,0.026257665,0.210995717,,,,,
ache,blink,0.094430914,0.094430914,0.396364157,0.056636372,,,,
ache,boil,0.02740404,0.02740404,0,,,,,
ache,bomb,0.127409176,0.127409176,0.137102124,0.099202717,,,,
ache,bombardment,0.015398289,0.015398289,0,,,,,
ache,borrow,0.060030615,0.060030615,0.242525204,0.060401279,,,,
ache,bounce,0.020919093,0.020919093,0.198349546,,,,,
ache,break,0.123716075,0.123716075,0.0776526,0.121108898,,,,
ache,breathe,0.048269908,0.048269908,0.417864372,0.056506322,,,,
ache,broom,0.010011448,0.010011448,0.123898657,,,,,
ache,brush,0.019979095,0.020552382,0.087156815,,,,,
ache,build,0.03820455,0.03820455,0.203198585,,,,,
ache,bump,0.147137638,0.147137638,0.410608652,0.16983717,,,,
ache,burn,0.217948983,0.217948983,0.230213704,0.228633294,,,,
ache,burp,0.089541178,0.089541178,0.449320621,0.096440028,,,,
ache,bus,0.04596453,0.04596453,0,,,,,
ache,call,0.058308171,0.055541668,0.222404498,0.055919279,,,,
ache,camel,0.028970834,0.029682504,0,,,,,
ache,carry,0.033037234,0.033037234,0.182677582,,,,,
ache,chair,0.081381073,0.036991397,0,,,,,
ache,chase,0.040134368,0.040134368,0.239228875,,,,,
ache,chat,0.079373829,0.070037243,0.219702227,0.055156824,,,,
ache,chime,0.025852224,0.01615764,0.10116283,,,,,
ache,chin,0.053162194,0.053162194,0,,,,,
ache,chirp,0.020265254,0.017897137,0.062886341,,,,,
ache,chisel,0.01096817,0.011256223,0,,,,,
ache,chop,0.028050743,0.028050743,0.1545263,,,,,
ache,clang,0.027153045,0.027153045,0.369736933,,,,,
ache,clash,0.029805984,0.029805984,0.245255736,,,,,
ache,clatter,0.039888412,0.039888412,0.388014122,,,,,
ache,coat,0.06503917,0.058228831,0,,,,,
ache,come,0.041728809,0.041728809,0.142552001,,,,,
ache,command,0.041281798,0.041903547,0.192445201,0.050303884,,,,
ache,construction,0.031270478,0.037338977,0.156374629,,,,,
ache,cook,0.038031941,0.038031941,0.307414216,,,,,
ache,couch,0.123345111,0.032724213,0,,,,,
ache,cough,0.256725709,0.256725709,0.470497968,0.166102538,,,,
ache,cow,0.021116978,0.021116978,0,,,,,
ache,crackle,0.0371016,0.0371016,0.367883604,,,,,
ache,crash,0.265015505,0.265015505,0.442141066,0.208516283,,,,
ache,creep,0.021232786,0.021232786,0,,,,,
